HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Greuther Furth,Mainz,2,1,H,1,0,H,11,16,7,4,12,15,7,8,1,1,0,0
Hoffenheim,Dortmund,2,3,A,1,1,D,14,3,2,2,14,7,7,3,2,2,0,0
Leverkusen,Augsburg,5,1,H,2,0,H,22,14,12,5,8,7,9,5,1,2,0,0
M'gladbach,Union Berlin,1,2,A,1,1,D,12,6,5,3,11,19,4,1,1,2,0,0
Bochum,FC Koln,2,2,D,1,2,A,17,7,7,3,11,12,1,5,0,3,0,0
RB Leipzig,Wolfsburg,2,0,H,0,0,D,12,9,4,3,17,16,4,3,5,1,0,0
Hertha,Bayern Munich,1,4,A,0,2,A,5,29,2,20,9,9,4,9,1,0,0,0
Hertha,Bochum,1,1,D,1,0,H,13,9,2,4,14,22,4,7,3,1,0,0
Augsburg,Union Berlin,2,0,H,1,0,H,14,14,9,4,8,16,4,6,0,2,0,0
Bielefeld,M'gladbach,1,1,D,1,1,D,10,22,5,4,15,10,5,11,3,3,0,0
FC Koln,Freiburg,1,0,H,1,0,H,14,18,3,2,14,16,8,8,2,2,0,0
Mainz,Hoffenheim,2,0,H,0,0,D,9,12,4,2,12,13,5,3,0,2,0,0
Stuttgart,Ein Frankfurt,2,3,A,1,1,D,15,15,6,6,7,12,3,14,0,0,0,0
Bayern Munich,RB Leipzig,3,2,H,2,1,H,25,13,8,7,11,12,2,0,1,3,0,0
Dortmund,Leverkusen,2,5,A,1,3,A,14,10,6,7,8,10,7,6,1,1,0,0
Wolfsburg,Greuther Furth,4,1,H,1,1,D,11,8,6,4,11,13,2,3,1,2,0,0
RB Leipzig,FC Koln,3,1,H,1,0,H,6,9,4,2,6,11,5,6,1,2,0,0
Bochum,Bayern Munich,4,2,H,4,1,H,12,22,7,4,13,7,4,9,2,1,0,0
Ein Frankfurt,Wolfsburg,0,2,A,0,1,A,16,11,2,3,12,9,10,1,1,2,0,0
Freiburg,Mainz,1,1,D,0,1,A,16,20,5,5,14,15,7,3,0,2,0,0
Greuther Furth,Hertha,2,1,H,1,0,H,19,24,10,8,11,12,8,8,2,4,0,0
M'gladbach,Augsburg,3,2,H,1,0,H,14,14,5,8,8,12,3,2,2,2,0,0
Leverkusen,Stuttgart,4,2,H,1,0,H,20,8,6,5,10,6,10,0,3,2,0,0
Union Berlin,Dortmund,0,3,A,0,2,A,12,10,2,6,20,9,2,5,4,1,0,0
Hoffenheim,Bielefeld,2,0,H,1,0,H,25,8,9,4,12,12,13,3,2,0,0,0
Mainz,Leverkusen,3,2,H,0,1,A,17,8,5,6,15,13,6,2,2,2,0,0
Augsburg,Freiburg,1,2,A,1,2,A,18,15,4,5,11,8,11,4,1,1,0,0
Bielefeld,Union Berlin,1,0,H,0,0,D,11,11,3,4,6,15,6,4,0,2,0,0
Stuttgart,Bochum,1,1,D,0,0,D,15,13,7,5,7,17,6,0,0,4,0,0
Wolfsburg,Hoffenheim,1,2,A,1,0,H,14,10,6,4,10,17,5,2,1,2,0,0
FC Koln,Ein Frankfurt,1,0,H,0,0,D,13,10,8,2,9,16,5,6,1,2,0,0
Bayern Munich,Greuther Furth,4,1,H,0,1,A,22,8,8,3,15,17,6,4,2,1,0,0
Dortmund,M'gladbach,6,0,H,2,0,H,16,8,10,5,17,11,5,5,2,1,0,0
Hertha,RB Leipzig,1,6,A,0,1,A,8,16,4,10,10,8,3,10,2,3,1,0
Hoffenheim,Stuttgart,2,1,H,0,0,D,19,13,7,4,14,13,9,3,3,2,0,0
Freiburg,Hertha,3,0,H,1,0,H,16,17,5,2,13,10,6,6,1,2,0,0
Greuther Furth,FC Koln,1,1,D,0,0,D,13,17,5,5,15,13,7,11,1,2,0,0
Leverkusen,Bielefeld,3,0,H,1,0,H,21,8,9,3,8,10,6,3,0,1,0,0
M'gladbach,Wolfsburg,2,2,D,1,2,A,23,6,11,3,12,14,7,4,2,4,0,1
Union Berlin,Mainz,3,1,H,1,0,H,7,14,3,1,13,18,2,6,4,4,0,1
Ein Frankfurt,Bayern Munich,0,1,A,0,0,D,7,20,2,9,16,3,2,8,1,2,0,0
Bochum,RB Leipzig,0,1,A,0,0,D,13,6,2,1,15,9,5,0,1,1,0,0
Augsburg,Dortmund,1,1,D,0,1,A,8,11,3,7,15,8,5,5,2,1,0,0
Bielefeld,Augsburg,0,1,A,0,0,D,6,7,1,1,12,10,6,1,3,5,0,0
Bayern Munich,Leverkusen,1,1,D,1,1,D,20,9,6,2,10,14,7,2,1,2,0,0
Bochum,Greuther Furth,2,1,H,1,0,H,15,9,9,2,16,14,3,6,2,4,0,0
Hertha,Ein Frankfurt,1,4,A,0,1,A,10,12,4,6,10,16,3,8,2,2,0,0
RB Leipzig,Freiburg,1,1,D,0,1,A,14,4,5,3,8,15,4,1,1,0,0,0
Wolfsburg,Union Berlin,1,0,H,1,0,H,9,17,3,5,12,15,6,10,0,1,0,0
Stuttgart,M'gladbach,3,2,H,1,2,A,18,9,7,3,7,10,5,2,1,2,0,0
FC Koln,Hoffenheim,0,1,A,0,0,D,10,13,3,3,9,12,4,1,1,4,0,0
Freiburg,Wolfsburg,3,2,H,2,0,H,16,11,8,5,11,9,7,5,2,0,0,0
Hoffenheim,Bayern Munich,1,1,D,1,1,D,9,18,6,8,12,9,3,8,4,1,0,0
Union Berlin,Stuttgart,1,1,D,1,0,H,11,11,3,3,25,12,3,3,3,2,0,0
M'gladbach,Hertha,2,0,H,1,0,H,12,12,5,3,7,17,3,6,3,0,0,0
Leverkusen,FC Koln,0,1,A,0,0,D,15,6,3,3,13,19,7,0,2,2,0,0
Dortmund,Bielefeld,1,0,H,1,0,H,20,11,3,4,6,10,4,5,1,1,0,0
Ein Frankfurt,Bochum,2,1,H,0,1,A,14,8,3,4,10,15,9,3,3,4,0,0
Greuther Furth,RB Leipzig,1,6,A,1,4,A,7,12,1,7,9,8,0,2,2,0,0,0
Mainz,Dortmund,0,1,A,0,0,D,10,11,1,4,18,10,5,5,3,4,0,0
Bochum,M'gladbach,0,2,A,0,0,D,15,8,7,5,12,10,7,3,2,1,0,0
Greuther Furth,Freiburg,0,0,D,0,0,D,8,13,1,3,15,9,1,11,1,0,0,0
Hertha,Hoffenheim,3,0,H,1,0,H,13,8,6,0,10,13,1,6,2,1,0,0
Mainz,Bielefeld,4,0,H,1,0,H,14,6,6,0,10,14,6,1,1,0,0,0
Stuttgart,Augsburg,3,2,H,1,2,A,24,10,9,4,13,17,8,0,2,3,0,0
Bayern Munich,Union Berlin,4,0,H,3,0,H,16,9,7,4,8,7,3,2,2,1,0,0
RB Leipzig,Ein Frankfurt,0,0,D,0,0,D,14,5,7,0,6,21,3,2,1,5,0,0
Wolfsburg,Leverkusen,0,2,A,0,0,D,18,17,4,7,6,13,7,7,2,3,0,0
FC Koln,Dortmund,1,1,D,1,1,D,10,9,1,3,13,16,7,5,2,3,0,0
Union Berlin,FC Koln,1,0,H,0,0,D,13,6,5,1,17,11,2,4,3,3,0,0
Bielefeld,Stuttgart,1,1,D,0,1,A,10,14,4,4,13,12,6,2,1,5,0,0
Ein Frankfurt,Greuther Furth,0,0,D,0,0,D,20,4,6,2,10,14,9,0,1,0,0,0
Freiburg,Bayern Munich,1,4,A,0,0,D,8,21,3,11,13,6,1,6,1,1,0,0
Hoffenheim,Bochum,1,2,A,0,1,A,14,20,7,6,9,11,5,6,3,2,0,0
Leverkusen,Hertha,2,1,H,2,1,H,18,7,7,4,13,11,3,3,0,1,0,0
Dortmund,RB Leipzig,1,4,A,0,2,A,10,11,2,5,7,10,7,5,3,1,0,0
Augsburg,Wolfsburg,3,0,H,1,0,H,13,17,5,5,15,11,3,5,1,0,0,0
M'gladbach,Mainz,1,1,D,1,0,H,17,22,8,10,13,20,3,7,2,1,0,0
Augsburg,Mainz,2,1,H,1,0,H,14,17,4,3,16,18,5,7,3,2,0,0
Stuttgart,Dortmund,0,2,A,0,1,A,13,10,2,4,8,6,4,5,2,1,0,0
Bayern Munich,Augsburg,1,0,H,0,0,D,13,6,4,1,10,22,3,3,1,2,0,0
FC Koln,Mainz,3,2,H,0,1,A,13,9,5,6,19,23,8,5,2,2,0,0
Greuther Furth,M'gladbach,0,2,A,0,2,A,10,18,1,7,12,8,3,5,1,0,0,0
Wolfsburg,Bielefeld,4,0,H,2,0,H,11,6,6,3,11,13,3,2,0,1,0,0
Hertha,Union Berlin,1,4,A,0,1,A,12,17,3,13,11,11,2,8,4,0,0,0
Bochum,Leverkusen,0,0,D,0,0,D,11,9,2,2,10,9,2,3,0,0,0,0
Ein Frankfurt,Freiburg,1,2,A,0,1,A,17,12,5,4,13,9,2,4,1,2,0,0
RB Leipzig,Hoffenheim,3,0,H,3,0,H,11,4,4,0,11,15,2,1,1,2,0,0
Augsburg,Hertha,0,1,A,0,0,D,13,11,2,1,14,17,1,7,4,4,0,0
Dortmund,Wolfsburg,6,1,H,5,0,H,12,9,8,4,14,9,4,6,0,2,0,0
Freiburg,Bochum,3,0,H,2,0,H,14,10,8,2,8,10,3,4,0,0,0,1
Mainz,Stuttgart,0,0,D,0,0,D,9,6,0,3,17,12,5,3,0,1,0,0
M'gladbach,FC Koln,1,3,A,0,3,A,18,17,4,6,15,19,5,5,3,2,0,0
Bielefeld,Bayern Munich,0,3,A,0,2,A,8,24,3,9,11,11,5,4,1,2,0,0
Hoffenheim,Greuther Furth,0,0,D,0,0,D,16,7,3,1,19,15,10,1,3,3,0,0
Union Berlin,Ein Frankfurt,2,0,H,2,0,H,14,10,4,3,10,8,4,3,2,1,0,0
Leverkusen,RB Leipzig,0,1,A,0,0,D,12,4,4,1,18,7,7,1,2,1,0,0
Wolfsburg,Mainz,5,0,H,5,0,H,15,5,7,3,10,10,2,3,0,2,0,1
Ein Frankfurt,Hoffenheim,2,2,D,1,1,D,17,11,7,4,10,9,9,7,1,3,0,0
FC Koln,Bielefeld,3,1,H,2,1,H,19,16,6,4,7,15,5,10,2,3,0,0
Freiburg,M'gladbach,3,3,D,0,2,A,19,7,8,4,12,12,8,0,1,4,0,0
Greuther Furth,Leverkusen,1,4,A,1,2,A,9,10,4,5,4,13,6,3,0,0,0,0
RB Leipzig,Union Berlin,1,2,A,0,0,D,5,12,1,4,13,9,2,5,2,2,0,0
Bayern Munich,Dortmund,3,1,H,2,0,H,13,7,6,3,9,11,3,1,0,1,0,0
Bochum,Augsburg,0,2,A,0,2,A,18,12,3,4,10,17,10,4,1,3,0,0
Hertha,Stuttgart,2,0,H,1,0,H,7,12,2,5,10,8,4,6,1,1,0,0
Union Berlin,Greuther Furth,1,1,D,0,1,A,6,7,3,2,14,14,2,4,2,2,0,0
Augsburg,FC Koln,1,4,A,0,2,A,14,18,5,8,14,14,5,7,2,4,0,0
Bielefeld,Hertha,1,1,D,0,0,D,6,9,1,5,14,14,2,6,3,1,0,0
Dortmund,Bochum,3,4,A,2,2,D,19,12,10,5,14,18,10,3,4,3,0,0
Mainz,Bayern Munich,3,1,H,2,1,H,24,4,7,1,11,11,7,8,0,4,0,0
Stuttgart,Wolfsburg,1,1,D,0,1,A,18,15,5,5,9,11,7,9,3,2,0,0
Hoffenheim,Freiburg,3,4,A,1,1,D,17,9,7,5,12,6,4,5,1,0,0,0
Leverkusen,Ein Frankfurt,2,0,H,1,0,H,11,9,3,4,5,8,4,4,0,0,0,0
M'gladbach,RB Leipzig,3,1,H,2,1,H,9,10,6,7,11,20,3,8,4,2,1,0
Bochum,Bielefeld,2,1,H,1,1,D,16,14,9,5,9,12,6,2,0,0,0,0
FC Koln,Wolfsburg,0,1,A,0,1,A,17,5,9,3,12,12,9,2,0,2,0,0
Freiburg,Union Berlin,1,4,A,0,3,A,18,13,4,5,12,14,4,6,1,2,0,0
Greuther Furth,Dortmund,1,3,A,0,1,A,8,8,3,4,15,10,5,2,1,1,0,0
Hoffenheim,Leverkusen,2,4,A,2,1,H,12,15,5,8,14,10,6,7,1,0,0,0
Hertha,Mainz,1,2,A,1,1,D,10,13,1,6,19,18,3,8,3,1,0,0
Ein Frankfurt,M'gladbach,1,1,D,0,1,A,18,11,4,7,6,7,9,1,1,0,0,0
Bayern Munich,Stuttgart,2,2,D,2,1,H,25,15,8,5,10,8,7,4,2,3,1,0
RB Leipzig,Augsburg,4,0,H,1,0,H,14,6,8,1,8,16,5,1,1,2,0,0
Augsburg,Greuther Furth,2,1,H,1,1,D,8,6,3,3,21,20,3,5,2,3,0,0
Bielefeld,RB Leipzig,1,1,D,0,0,D,8,18,4,9,11,8,2,6,1,1,0,0
Dortmund,Hertha,2,1,H,0,1,A,9,4,3,1,11,16,3,1,0,2,0,0
Leverkusen,Freiburg,2,1,H,0,0,D,11,13,5,2,6,12,6,9,2,3,0,0
Mainz,Ein Frankfurt,2,2,D,1,2,A,13,13,4,4,7,11,5,3,2,0,0,0
M'gladbach,Hoffenheim,5,1,H,3,1,H,19,10,9,2,8,12,6,2,1,2,0,0
Stuttgart,FC Koln,2,1,H,1,0,H,24,16,12,3,15,10,8,10,1,4,0,0
Union Berlin,Bochum,3,2,H,2,0,H,17,5,11,3,12,7,1,3,3,2,0,0
Wolfsburg,Bayern Munich,2,2,D,1,2,A,10,25,2,10,5,10,2,12,1,2,0,0
Bayern Munich,Schalke 04,8,0,H,3,0,H,22,5,12,1,11,12,9,2,1,2,0,0
Ein Frankfurt,Bielefeld,1,1,D,0,0,D,18,14,6,4,14,13,14,3,2,2,0,0
FC Koln,Hoffenheim,2,3,A,1,2,A,13,13,6,7,12,13,1,6,0,0,0,0
Stuttgart,Freiburg,2,3,A,0,2,A,22,7,7,6,12,16,7,2,2,2,0,0
Union Berlin,Augsburg,1,3,A,0,1,A,13,9,3,5,9,9,8,1,2,0,0,0
Werder Bremen,Hertha,1,4,A,0,2,A,17,13,7,6,13,17,7,4,2,0,0,0
Dortmund,M'gladbach,3,0,H,1,0,H,9,8,4,2,10,9,1,3,1,1,0,0
RB Leipzig,Mainz,3,1,H,2,0,H,23,8,10,1,5,11,7,5,1,2,0,0
Wolfsburg,Leverkusen,0,0,D,0,0,D,9,6,1,2,13,12,4,4,1,2,0,0
Hertha,Ein Frankfurt,1,3,A,0,2,A,12,10,6,3,13,16,4,3,3,4,0,0
Augsburg,Dortmund,2,0,H,1,0,H,6,16,4,7,7,8,3,11,3,4,0,0
Bielefeld,FC Koln,1,0,H,0,0,D,7,12,3,2,12,15,4,7,3,3,0,0
Leverkusen,RB Leipzig,1,1,D,1,1,D,11,7,4,2,16,10,4,1,1,3,0,0
Mainz,Stuttgart,1,4,A,1,1,D,11,15,3,7,10,17,3,9,2,4,1,1
M'gladbach,Union Berlin,1,1,D,0,0,D,14,15,5,2,11,15,7,5,1,2,0,0
Schalke 04,Werder Bremen,1,3,A,0,2,A,17,17,4,8,20,14,8,3,7,2,1,0
Hoffenheim,Bayern Munich,4,1,H,2,1,H,17,14,8,2,15,11,3,5,3,2,0,0
Freiburg,Wolfsburg,1,1,D,1,1,D,21,8,7,2,10,13,9,1,0,3,0,0
Union Berlin,Mainz,4,0,H,1,0,H,13,5,7,0,13,11,4,2,1,4,0,0
Dortmund,Freiburg,4,0,H,1,0,H,16,6,7,2,8,12,3,2,1,1,0,0
Ein Frankfurt,Hoffenheim,2,1,H,0,1,A,16,11,6,4,12,8,5,7,2,3,0,0
FC Koln,M'gladbach,1,3,A,0,2,A,8,17,3,11,16,12,4,10,3,3,0,0
Stuttgart,Leverkusen,1,1,D,0,1,A,11,15,2,7,8,17,7,12,3,2,0,0
Werder Bremen,Bielefeld,1,0,H,1,0,H,7,10,2,5,12,16,2,1,2,2,0,0
RB Leipzig,Schalke 04,4,0,H,3,0,H,21,4,7,1,13,10,8,1,1,3,0,0
Wolfsburg,Augsburg,0,0,D,0,0,D,17,9,6,1,7,13,12,2,0,1,0,0
Bayern Munich,Hertha,4,3,H,1,0,H,22,9,9,5,13,19,6,1,3,3,0,0
Augsburg,RB Leipzig,0,2,A,0,1,A,6,15,2,6,9,13,5,8,0,1,0,0
Freiburg,Werder Bremen,1,1,D,1,1,D,19,14,4,4,10,14,4,4,3,3,0,0
Hertha,Stuttgart,0,2,A,0,1,A,16,7,4,2,14,10,6,4,2,2,0,0
Hoffenheim,Dortmund,0,1,A,0,0,D,8,15,3,5,13,11,4,6,1,1,0,0
Mainz,Leverkusen,0,1,A,0,1,A,5,9,0,4,12,6,6,2,3,1,0,0
Bielefeld,Bayern Munich,1,4,A,0,3,A,11,16,5,10,6,6,6,10,1,0,0,1
M'gladbach,Wolfsburg,1,1,D,0,0,D,13,14,2,5,14,13,5,4,2,2,0,0
FC Koln,Ein Frankfurt,1,1,D,0,1,A,9,16,5,4,19,18,2,8,3,2,0,0
Schalke 04,Union Berlin,1,1,D,0,0,D,8,13,4,7,7,13,5,7,3,1,0,0
Stuttgart,FC Koln,1,1,D,1,1,D,9,14,4,4,11,13,3,5,2,5,0,0
Bayern Munich,Ein Frankfurt,5,0,H,2,0,H,20,9,10,2,11,12,10,2,3,0,0,0
Mainz,M'gladbach,2,3,A,2,1,H,15,21,7,12,18,11,3,7,5,3,0,0
RB Leipzig,Hertha,2,1,H,1,1,D,29,11,8,3,10,20,7,3,1,4,0,1
Union Berlin,Freiburg,1,1,D,1,1,D,22,8,7,4,9,14,4,2,1,4,0,0
Dortmund,Schalke 04,3,0,H,0,0,D,17,3,7,0,5,15,7,2,0,1,0,0
Wolfsburg,Bielefeld,2,1,H,2,0,H,14,8,4,1,12,10,4,3,2,1,0,0
Werder Bremen,Hoffenheim,1,1,D,1,1,D,5,15,2,6,10,20,1,4,2,2,0,0
Leverkusen,Augsburg,3,1,H,1,0,H,15,7,7,3,14,8,3,3,1,2,0,0
Schalke 04,Stuttgart,1,1,D,1,0,H,9,19,2,5,11,14,3,4,2,2,0,0
Augsburg,Mainz,3,1,H,1,0,H,14,8,7,4,12,10,4,1,5,1,0,0
Bielefeld,Dortmund,0,2,A,0,0,D,5,21,2,10,12,13,0,12,1,1,0,0
Ein Frankfurt,Werder Bremen,1,1,D,0,0,D,14,9,5,4,12,14,5,3,1,3,0,0
FC Koln,Bayern Munich,1,2,A,0,2,A,9,7,2,5,12,13,5,1,1,2,0,0
M'gladbach,RB Leipzig,1,0,H,0,0,D,5,15,4,3,13,17,2,4,2,4,0,0
Freiburg,Leverkusen,2,4,A,1,2,A,8,18,5,7,10,11,4,6,2,2,0,0
Hertha,Wolfsburg,1,1,D,1,1,D,18,11,5,4,8,15,8,6,3,1,0,0
Hoffenheim,Union Berlin,1,3,A,0,0,D,10,9,5,6,19,13,3,6,1,2,1,0
Werder Bremen,FC Koln,1,1,D,0,0,D,18,8,4,1,20,20,1,3,2,2,0,0
Augsburg,Hertha,0,3,A,0,1,A,10,12,2,6,12,10,2,6,3,0,0,0
Mainz,Schalke 04,2,2,D,2,1,H,14,22,7,3,19,13,4,9,1,1,0,0
RB Leipzig,Freiburg,3,0,H,1,0,H,15,8,7,3,14,14,3,4,2,3,0,0
Stuttgart,Ein Frankfurt,2,2,D,2,0,H,16,15,5,8,14,16,10,8,2,4,0,0
Union Berlin,Bielefeld,5,0,H,3,0,H,9,5,8,1,17,9,5,1,0,1,0,0
Dortmund,Bayern Munich,2,3,A,1,1,D,15,16,5,8,15,7,4,3,2,2,0,0
Wolfsburg,Hoffenheim,2,1,H,2,0,H,14,17,8,5,15,14,3,7,1,3,0,0
Leverkusen,M'gladbach,4,3,H,2,2,D,15,15,5,6,15,12,6,2,4,2,0,0
Bayern Munich,Werder Bremen,1,1,D,0,1,A,15,9,3,4,10,10,7,3,1,3,0,0
Bielefeld,Leverkusen,1,2,A,0,1,A,1,10,1,4,6,10,0,10,0,1,0,0
Hoffenheim,Stuttgart,3,3,D,1,2,A,13,20,8,9,15,18,3,4,3,2,0,0
M'gladbach,Augsburg,1,1,D,1,0,H,15,10,6,5,7,12,2,1,1,4,0,1
Schalke 04,Wolfsburg,0,2,A,0,2,A,13,19,6,8,12,11,6,4,0,1,0,0
Ein Frankfurt,RB Leipzig,1,1,D,1,0,H,8,10,3,3,18,12,5,6,3,2,0,0
Hertha,Dortmund,2,5,A,1,0,H,9,15,3,8,12,17,4,3,1,1,0,0
Freiburg,Mainz,1,3,A,0,3,A,19,22,6,8,6,12,9,4,0,1,0,0
FC Koln,Union Berlin,1,2,A,1,1,D,10,10,4,3,12,15,5,4,1,2,0,0
Wolfsburg,Werder Bremen,5,3,H,3,2,H,12,5,6,4,12,12,0,5,2,3,0,1
Augsburg,Freiburg,1,1,D,0,0,D,10,10,2,5,15,8,4,1,3,1,0,0
Dortmund,FC Koln,1,2,A,0,1,A,14,7,4,5,11,10,6,2,1,2,0,0
RB Leipzig,Bielefeld,2,1,H,1,0,H,15,13,7,3,13,15,6,7,2,2,0,0
Stuttgart,Bayern Munich,1,3,A,1,2,A,15,14,4,6,11,13,4,3,0,0,0,0
Union Berlin,Ein Frankfurt,3,3,D,2,2,D,15,12,7,5,12,16,4,5,2,3,0,0
M'gladbach,Schalke 04,4,1,H,2,1,H,19,13,9,2,8,14,5,4,2,3,0,0
Leverkusen,Hertha,0,0,D,0,0,D,14,5,2,3,16,19,6,1,2,1,0,0
Mainz,Hoffenheim,1,1,D,1,0,H,10,9,4,5,16,10,11,5,0,0,0,1
Hertha,Union Berlin,3,1,H,0,1,A,10,4,7,1,15,9,9,2,1,3,0,1
Bielefeld,Mainz,2,1,H,2,0,H,11,15,5,5,16,18,2,3,3,2,0,0
Ein Frankfurt,Dortmund,1,1,D,1,0,H,9,16,1,5,14,6,6,5,6,1,0,0
FC Koln,Wolfsburg,2,2,D,2,1,H,6,16,3,6,12,11,3,8,0,1,0,0
Freiburg,M'gladbach,2,2,D,1,1,D,22,11,7,4,12,19,5,5,1,2,0,0
Bayern Munich,RB Leipzig,3,3,D,2,2,D,10,8,6,4,5,8,10,2,0,1,0,0
Werder Bremen,Stuttgart,1,2,A,0,1,A,14,11,4,7,10,15,2,4,4,4,0,0
Schalke 04,Leverkusen,0,3,A,0,1,A,13,24,4,9,17,11,2,8,2,3,0,0
Hoffenheim,Augsburg,3,1,H,1,1,D,10,13,7,3,15,9,4,3,0,1,0,0
Wolfsburg,Ein Frankfurt,2,1,H,0,0,D,16,7,8,4,10,12,8,1,5,2,0,0
Dortmund,Stuttgart,1,5,A,1,1,D,12,18,4,10,11,13,8,2,2,3,0,0
Freiburg,Bielefeld,2,0,H,0,0,D,16,5,7,1,16,13,5,4,3,0,0,0
Mainz,FC Koln,0,1,A,0,0,D,15,9,4,6,15,11,5,3,4,4,0,1
M'gladbach,Hertha,1,1,D,0,0,D,17,9,4,3,9,18,13,2,3,2,0,0
RB Leipzig,Werder Bremen,2,0,H,2,0,H,15,7,7,2,17,12,1,6,3,1,0,0
Union Berlin,Bayern Munich,1,1,D,1,0,H,13,15,6,5,17,8,4,7,3,2,0,0
Augsburg,Schalke 04,2,2,D,1,0,H,8,15,4,4,17,13,2,3,3,4,1,0
Leverkusen,Hoffenheim,4,1,H,2,0,H,13,11,8,4,12,13,6,5,3,6,0,2
Ein Frankfurt,M'gladbach,3,3,D,3,1,H,11,8,4,4,18,15,4,5,6,4,1,0
Hertha,Mainz,0,0,D,0,0,D,9,5,0,0,17,11,5,4,3,1,0,0
Stuttgart,Union Berlin,2,2,D,0,1,A,13,15,6,6,15,14,2,3,3,3,0,0
Werder Bremen,Dortmund,1,2,A,1,1,D,7,15,3,9,10,13,4,4,3,2,0,0
Schalke 04,Freiburg,0,2,A,0,0,D,10,11,2,5,15,9,2,3,2,1,0,0
Bayern Munich,Wolfsburg,2,1,H,1,1,D,13,17,2,7,14,16,7,7,3,1,0,0
Bielefeld,Augsburg,0,1,A,0,0,D,12,8,2,2,14,15,1,3,1,2,0,0
FC Koln,Leverkusen,0,4,A,0,2,A,7,14,1,7,12,12,2,6,1,1,0,0
Hoffenheim,RB Leipzig,0,1,A,0,0,D,7,4,3,3,16,14,5,5,2,0,0,0
Union Berlin,Dortmund,2,1,H,0,0,D,12,16,5,4,9,7,8,6,1,1,0,0
Augsburg,Ein Frankfurt,0,2,A,0,0,D,15,15,4,6,9,10,2,4,1,4,0,0
Mainz,Werder Bremen,0,1,A,0,0,D,9,13,1,7,15,11,2,5,2,2,0,0
M'gladbach,Hoffenheim,1,2,A,1,0,H,15,14,5,5,13,22,3,3,1,3,1,0
RB Leipzig,FC Koln,0,0,D,0,0,D,14,4,6,1,11,8,8,2,1,0,0,0
Schalke 04,Bielefeld,0,1,A,0,0,D,11,8,5,3,17,19,1,6,6,5,0,0
Leverkusen,Bayern Munich,1,2,A,1,1,D,8,14,3,3,13,6,5,7,1,1,0,0
Freiburg,Hertha,4,1,H,1,0,H,17,10,9,3,9,16,7,3,0,0,0,0
Wolfsburg,Stuttgart,1,0,H,0,0,D,13,9,4,1,15,7,4,6,2,3,0,0
